company_id,company_name,ald_sector,ald_business_unit,activity_unit,ald_location,Equity Ownership 2022,Equity Ownership 2023,Equity Ownership 2024,Equity Ownership 2025,Equity Ownership 2026
54,company-54,Cement,Integrated facility,t cement,LK,NA,384522210,5684417441,NA,NA
54,company-54,Cement,Integrated facility,t cement,ZA,14598928937,4226200394,5129891253,990332650,3172135692
54,company-54,Cement,Integrated facility,t cement,DE,389716623,5297101447,9037700133,18325901402,5196791913
54,company-54,Cement,Integrated facility,t cement,FJ,2504753909,4871432324,13809483952,5212395537,NA
54,company-54,Cement,Integrated facility,t cement,CX,11289462804,NA,8319754655,NA,4484120313
54,company-54,Coal,Coal,t coal,DE,39186848555,NA,NA,18326112257,11776206666
54,company-54,Coal,Coal,t coal,ZA,1177037170,NA,7204361989,29389047454,NA
54,company-54,Coal,Coal,t coal,CX,27256973850,NA,17734849048,14247753139,23483875950
54,company-54,Automotive,ICE,# vehicles,ZA,12379423794,12934322958,3725759980,33580606956,2704019280
55,company-55,Automotive,ICE,# vehicles,FJ,10259538997,NA,6099307305,1186052479,34813156495
55,company-55,Automotive,ICE,# vehicles,LK,NA,NA,NA,27263779232,2203759721
55,company-55,Automotive,ICE,# vehicles,ZA,NA,3801118430,2532887200,14819376889,15586296028
55,company-55,Power,GasCap,MWh,ZA,25127801779,NA,11962094119,9665347749,12478577124
55,company-55,Power,GasCap,MWh,CX,1718310066,NA,5238943919,2696923064,25357850996
55,company-55,Power,GasCap,MWh,LK,10676221369,NA,855256298,1782038426,NA
55,company-55,Power,RenewablesCap,MWh,LK,NA,1364665310,14543348968,1383464408,13060442844
55,company-55,Power,RenewablesCap,MWh,CX,NA,NA,720490332,19993175429,6009525865
55,company-55,Power,RenewablesCap,MWh,ZA,NA,NA,NA,NA,7155620691
55,company-55,Power,RenewablesCap,MWh,FJ,NA,1388983712,9952732963,9188888019,NA
55,company-55,Power,RenewablesCap,MWh,DE,NA,4325634163,NA,20420923596,8377244430
56,company-56,Aviation,Passenger,pkm,JO,1121989021,NA,10875137642,22349842530,5491336422
56,company-56,Aviation,Passenger,pkm,ZA,1273529406,2026303503,7339062591,404220107,6018073481
56,company-56,Aviation,Passenger,pkm,DE,2278093995,794529924,11917749233,7963228721,7632608349
56,company-56,Aviation,Passenger,pkm,FJ,18831808893,619477768,NA,21984662912,773011233
56,company-56,Power,HydroCap,MW,DE,8892884051,2427004382,21932754960,1803115353,NA
56,company-56,Power,HydroCap,MW,ZA,2531339538,7439586884,20577428842,395117563,4813298242
56,company-56,Power,HydroCap,MW,CX,NA,NA,2658369343,2973032000,13253950429
56,company-56,Power,HydroCap,MW,LK,4035109113,3134532045,8949775518,1353667676,NA
56,company-56,Power,HydroCap,MW,JO,7618714041,292792884,NA,4657293732,18629373364
56,company-56,Power,OilCap,MWh,JO,1568410090,NA,13430744540,15509723952,44568533641
56,company-56,Power,OilCap,MWh,LK,NA,17198998959,16343292367,6011486406,NA
57,company-57,Automotive,Electric,# vehicles,ZA,36606079381,23220160747,237432872,NA,NA
57,company-57,Aviation,Passenger,pkm,DE,32907644351,23554846640,8144389716,NA,NA
57,company-57,Aviation,Passenger,pkm,LK,2129935743,17430144655,11160469676,2887192714,6619839361
57,company-57,Aviation,Passenger,pkm,ZA,1896320423,NA,NA,10390706525,10756353263
57,company-57,Aviation,Passenger,pkm,CX,6443006653,33193096203,NA,22725644024,3985879060
57,company-57,Shipping,Passenger,dwt km,LK,1538215394,10830828275,2048193841,1098102142,NA
58,company-58,Steel,Open Hearth Furnace,t steel,DE,8889812911,13717791021,592732277,15159963986,NA
58,company-58,Steel,Open Hearth Furnace,t steel,LK,NA,26225418302,1054588986,23192576481,874373974
58,company-58,Steel,Open Hearth Furnace,t steel,FJ,14352610431,11475030717,6355519476,NA,NA
58,company-58,Power,GasCap,MWh,CX,NA,1791139654,NA,72618704,NA
58,company-58,Power,GasCap,MWh,DE,6312819734,NA,1277704070,5893092938,NA
58,company-58,Power,GasCap,MWh,ZA,NA,NA,4430588846,NA,1643067511
58,company-58,Oil&Gas,Gas,GJ,ZA,11140854168,NA,NA,NA,23293095555
58,company-58,Oil&Gas,Gas,GJ,FJ,NA,19404394623,NA,3168811332,4750272434
58,company-58,Oil&Gas,Gas,GJ,JO,15681360983,NA,41233825063,NA,NA
58,company-58,Oil&Gas,Gas,GJ,LK,NA,2657120627,5317706637,NA,NA
58,company-58,Oil&Gas,Gas,GJ,DE,16624323485,5069156160,4724106917,2107901598,NA
59,company-59,Aviation,Freight,tkm,JO,2908009351,19696712431,2944764071,NA,21730560890
59,company-59,Aviation,Freight,tkm,FJ,28594844665,29927632280,13712538647,16602308447,4147902746
59,company-59,Aviation,Freight,tkm,DE,17739670476,NA,1597098935,26263703018,27540993806
59,company-59,Automotive,Electric,# vehicles,JO,8599325139,4950165540,17699426316,4161679946,NA
59,company-59,Steel,Electric Arc Furnace,t steel,FJ,6266916368,NA,26478986046,NA,24811627056
59,company-59,Steel,Electric Arc Furnace,t steel,JO,7477876296,1412120765,38840459710,17481494504,23462826414
59,company-59,Steel,Electric Arc Furnace,t steel,DE,NA,6887219079,13911697193,10799382870,NA
60,company-60,Power,RenewablesCap,MW,JO,749184266,17294596445,12241923374,NA,1567632463
60,company-60,Power,RenewablesCap,MW,DE,29272510147,1032426809,19836631258,NA,13365797312
60,company-60,Power,RenewablesCap,MW,CX,6371715475,8579897506,13059779259,2067453294,4538361723
60,company-60,Power,RenewablesCap,MW,ZA,1898797675,1690054634,546893023,773058191,NA
60,company-60,Shipping,Passenger,dwt km,JO,20965681187,NA,2984110501,15217782365,668577980
60,company-60,Shipping,Passenger,dwt km,FJ,17879870200,583907441,13042106023,NA,3697771481
60,company-60,Shipping,Passenger,dwt km,ZA,18324459009,3814239810,12832486711,21684283684,NA
60,company-60,Shipping,Passenger,dwt km,CX,NA,13289895443,6332944768,5217046954,14057722105
60,company-60,Power,GasCap,MWh,LK,3885990484,887460905,2256990846,13487576023,26362816009
60,company-60,Power,GasCap,MWh,JO,3814433610,12057442027,3363174461,NA,132276991
60,company-60,Power,GasCap,MWh,DE,1669655861,3720853726,68771395,17119356916,5593979063
61,company-61,Power,OilCap,MW,DE,6928185381,7167757992,NA,NA,NA
61,company-61,Power,OilCap,MW,JO,19828372715,NA,24783059277,12915486515,NA
61,company-61,Power,OilCap,MW,FJ,15846383687,6951649833,1230184955,NA,NA
61,company-61,Power,OilCap,MWh,JO,NA,NA,NA,15689874722,NA
61,company-61,Power,OilCap,MWh,LK,8713129435,2791950885,NA,NA,NA
61,company-61,Power,OilCap,MWh,FJ,6982524428,632252924,4780170572,4145008904,5045545589
61,company-61,Automotive,Electric,# vehicles,FJ,2167775986,30391728172,NA,7658152603,5927774665
61,company-61,Automotive,Electric,# vehicles,JO,10837861299,NA,802016027,5475522749,NA
62,company-62,Oil&Gas,Gas,GJ,DE,NA,215709486,5994825444,NA,NA
62,company-62,Cement,Integrated facility,t cement,CX,2140598973,33076365020,10541520688,18669785608,NA
62,company-62,Cement,Integrated facility,t cement,JO,NA,11084690330,NA,8788028339,1075305972
62,company-62,Cement,Integrated facility,t cement,ZA,5528268185,NA,3425899453,2364727192,20751812767
62,company-62,Power,GasCap,MW,FJ,4796405716,4754509690,10061676782,6686836655,6985204531
62,company-62,Power,GasCap,MW,LK,NA,NA,NA,NA,NA
62,company-62,Power,GasCap,MW,CX,20458922113,NA,2717912818,308208683,NA
62,company-62,Power,GasCap,MW,JO,7402101818,10894450566,NA,7776849343,28597026534
62,company-62,Power,GasCap,MW,DE,8514839218,NA,13813876190,NA,4455028124
63,company-63,Cement,Integrated facility,t cement,DE,NA,NA,NA,12424554703,10488981391
63,company-63,Power,HydroCap,MWh,FJ,5319639679,494999513,1967537112,6548292249,NA
63,company-63,Power,RenewablesCap,MW,JO,11788810039,2742500551,13741748184,4782342192,NA
63,company-63,Power,RenewablesCap,MW,CX,3074501319,1760319080,23137757354,NA,NA
63,company-63,Power,RenewablesCap,MW,DE,NA,37055736484,11403692359,NA,9748577131
63,company-63,Power,RenewablesCap,MW,FJ,5274803679,699090506,2965194985,NA,NA
64,company-64,Power,CoalCap,MW,DE,23230022322,14998511807,7069599269,3376764256,5255321053
64,company-64,Automotive,FuelCell,# vehicles,CX,9150939245,7665537310,NA,NA,5743362270
64,company-64,Automotive,FuelCell,# vehicles,ZA,NA,NA,8169827202,NA,8153412926
64,company-64,Automotive,FuelCell,# vehicles,LK,NA,NA,630514387,239831206,NA
64,company-64,Automotive,FuelCell,# vehicles,FJ,329771232,4933771893,NA,7415010835,NA
64,company-64,Automotive,Hybrid,# vehicles,JO,22906146935,NA,13348902330,21441123819,NA
64,company-64,Automotive,Hybrid,# vehicles,FJ,3337576639,19842160023,NA,NA,173562260
64,company-64,Automotive,Hybrid,# vehicles,ZA,41618803654,7422225904,NA,6701585473,36404867
64,company-64,Automotive,Hybrid,# vehicles,LK,4764080685,NA,NA,NA,12941922809
64,company-64,Automotive,Hybrid,# vehicles,DE,11360843448,NA,NA,NA,11790971199
65,company-65,Shipping,Passenger,dwt km,FJ,NA,NA,NA,NA,32536317757
65,company-65,Shipping,Passenger,dwt km,LK,5833201868,NA,3973542359,1218581245,NA
65,company-65,Power,RenewablesCap,MWh,FJ,9281535563,4072980959,11679037161,37942431383,2815934731
65,company-65,Power,RenewablesCap,MWh,LK,18148994691,15895166620,9228355953,NA,NA
65,company-65,Power,RenewablesCap,MWh,CX,13685255438,4759621529,4688951871,NA,NA
65,company-65,Power,RenewablesCap,MWh,DE,18889326068,NA,NA,8204815955,946834865
65,company-65,Power,RenewablesCap,MWh,JO,3022516953,NA,26009391538,1381009609,11991639311
65,company-65,Power,HydroCap,MWh,DE,9540029298,31812686363,382782900,24591790,732932370
65,company-65,Power,HydroCap,MWh,FJ,6364261189,NA,NA,3614973285,2821593256
66,company-66,Coal,Coal,t coal,DE,5728723440,6084570698,14006926686,NA,2078912192
66,company-66,Coal,Coal,t coal,JO,4904676004,2459501214,28224444781,NA,NA
66,company-66,Coal,Coal,t coal,ZA,NA,NA,4872424133,20746151349,11183634972
66,company-66,Shipping,Passenger,dwt km,DE,20112440751,NA,NA,7944882739,4366269319
66,company-66,Shipping,Passenger,dwt km,JO,4709935075,NA,NA,66240582796,NA
66,company-66,Shipping,Passenger,dwt km,CX,15391450286,6274102189,NA,NA,NA
66,company-66,Power,HydroCap,MW,ZA,2304895800,NA,1064455005,5829232028,NA
67,company-67,Power,CoalCap,MWh,JO,48011877317,11446820796,7373713716,3499306340,NA
67,company-67,Power,CoalCap,MWh,ZA,NA,910583583,2175377149,20602934668,9316690895
67,company-67,Power,CoalCap,MWh,LK,NA,3226577150,NA,8946786292,15510518202
67,company-67,Power,CoalCap,MWh,FJ,1749532148,764396282,3452756334,4084870721,2279913548
67,company-67,Power,CoalCap,MWh,CX,8526718438,209978144,18950523690,2072272220,NA
67,company-67,Steel,Basic Oxygen Furnace,t steel,CX,NA,7759996794,866992527,4108630187,3325158385
67,company-67,Steel,Basic Oxygen Furnace,t steel,FJ,9756405985,25608398549,NA,NA,1438992278
67,company-67,Steel,Basic Oxygen Furnace,t steel,JO,NA,1696287385,8587272553,NA,5688487385
67,company-67,Steel,Basic Oxygen Furnace,t steel,ZA,NA,692320339,NA,NA,58157067151
67,company-67,Cement,Integrated facility,t cement,LK,1186947398,12497687148,9610578444,NA,NA
67,company-67,Cement,Integrated facility,t cement,FJ,NA,NA,6189419935,4265030737,5645874400
67,company-67,Cement,Integrated facility,t cement,DE,14491479499,NA,5241473832,15439286127,4342855376
67,company-67,Cement,Integrated facility,t cement,JO,14241443155,30661064557,743776197,3991348882,22227199444
68,company-68,Power,OilCap,MW,DE,2837662256,3277113584,5257602017,29617496228,10808536919
68,company-68,Power,OilCap,MW,ZA,NA,NA,13172742870,3643597787,3264504336
68,company-68,Power,OilCap,MW,CX,NA,19562573920,17411381504,7644639978,2872378120
68,company-68,Power,OilCap,MW,LK,1322202863,2613958904,18825436769,1524622576,1645326676
68,company-68,Power,OilCap,MW,FJ,42981080655,6400368155,NA,NA,7098171496
68,company-68,Steel,Basic Oxygen Furnace,t steel,CX,NA,NA,NA,NA,NA
68,company-68,Oil&Gas,Oil,GJ,DE,NA,NA,8262911582,8590230341,NA
68,company-68,Oil&Gas,Oil,GJ,LK,1886121139,NA,2122458341,4583664275,1315164350
68,company-68,Oil&Gas,Oil,GJ,FJ,NA,NA,NA,1326893212,17812465763
68,company-68,Oil&Gas,Oil,GJ,CX,NA,2867551120,27505716699,1190609711,17445719665
68,company-68,Oil&Gas,Oil,GJ,JO,8296585527,NA,14217586845,26654015945,NA
69,company-69,Power,RenewablesCap,MWh,FJ,12294177570,NA,9362591145,14091760921,NA
69,company-69,Power,RenewablesCap,MWh,JO,764345904,16224138823,49383401,17041815452,3418142013
69,company-69,Power,RenewablesCap,MWh,CX,387132939,2541597784,6150367177,NA,NA
69,company-69,Power,RenewablesCap,MWh,DE,5023098197,666520856,NA,4781243683,12663739860
69,company-69,Power,RenewablesCap,MW,LK,419084277,14156534700,9925327537,890990909,36244635517
69,company-69,Power,RenewablesCap,MW,ZA,NA,6618306013,1559699351,4939516910,6102684909
69,company-69,Power,RenewablesCap,MW,DE,17794826640,NA,37233581013,7548193500,2353089134
69,company-69,Power,RenewablesCap,MW,JO,11164680441,11105616307,NA,2589319591,NA
69,company-69,Power,RenewablesCap,MW,FJ,9937929187,5807476207,NA,7920088427,16708598651
69,company-69,Coal,Coal,t coal,ZA,NA,NA,501203950,3167626592,4732596580
69,company-69,Coal,Coal,t coal,DE,2827982612,NA,7307591234,9512320487,929227055
70,company-70,Power,HydroCap,MW,FJ,1687907967,41345914051,NA,3500485295,6335314298
70,company-70,Power,HydroCap,MW,CX,9251327583,NA,1993480690,7073518442,6116542334
70,company-70,Power,HydroCap,MW,DE,850000262,NA,NA,16145798463,3933457450
70,company-70,Aviation,Freight,tkm,JO,8600486956,NA,4980258576,NA,10921362810
70,company-70,Aviation,Freight,tkm,DE,6760781593,NA,NA,2699520345,273080058
70,company-70,Aviation,Freight,tkm,CX,NA,408133780,2074920496,6915976872,NA
70,company-70,Aviation,Freight,tkm,LK,1126585151,NA,16277890838,NA,3649611361
70,company-70,Aviation,Freight,tkm,ZA,31648879614,9082345263,16238751640,7825482761,NA
70,company-70,Cement,Integrated facility,t cement,DE,63931780062,12323567768,20333698424,9865504009,NA
70,company-70,Cement,Integrated facility,t cement,FJ,10440235590,NA,27531340327,529495932,1011479059
71,company-71,Power,CoalCap,MWh,LK,10110865660,14990160952,1988058357,NA,NA
71,company-71,Power,CoalCap,MWh,DE,NA,6585834985,19968659497,199052710,7410733452
71,company-71,Power,CoalCap,MWh,JO,12246366938,NA,9400308952,1690864291,4774422265
71,company-71,Power,CoalCap,MWh,CX,NA,6156535677,29189643269,NA,6296285882
71,company-71,Power,CoalCap,MWh,ZA,3548497304,NA,7451691864,99253936,NA
71,company-71,Oil&Gas,Gas,GJ,JO,1019574223,5867061344,21123856349,NA,NA
71,company-71,Oil&Gas,Gas,GJ,LK,11015946166,5929531689,24998417823,NA,6348959279
71,company-71,Oil&Gas,Gas,GJ,CX,NA,7791689136,1311197802,3864916359,2321906100
71,company-71,Oil&Gas,Gas,GJ,DE,3602422695,16785255754,8238630680,NA,26238792510
71,company-71,Oil&Gas,Gas,GJ,ZA,9443863413,12743988870,4590720145,NA,9171907076
71,company-71,Power,NuclearCap,MW,CX,2123192571,1061522621,808573623,7487540876,5299071585
71,company-71,Power,NuclearCap,MW,LK,3820873801,2054186918,4064271567,5644164978,NA
71,company-71,Power,NuclearCap,MW,JO,2981069604,4802478765,1067985176,14457809767,8523910620
71,company-71,Power,NuclearCap,MW,FJ,8700909634,53411613031,NA,NA,NA
72,company-72,Coal,Coal,t coal,JO,NA,192362654,NA,NA,NA
72,company-72,Power,CoalCap,MWh,JO,61092161,19454684738,8266010804,NA,18708892162
72,company-72,Power,HydroCap,MWh,JO,3258625632,3977060111,2192731829,39090676611,2296762142
72,company-72,Power,HydroCap,MWh,LK,17080627533,4877079070,1479839017,4199497328,7043870000
72,company-72,Power,HydroCap,MWh,ZA,NA,2006521783,NA,NA,6549116780
72,company-72,Power,HydroCap,MWh,DE,NA,3610866658,3191308892,NA,NA
72,company-72,Power,HydroCap,MWh,CX,NA,5610165732,6266204026,3665223034,4297794904
73,company-73,Automotive,Electric,# vehicles,JO,NA,3600150275,21209882878,894101755,29763289746
73,company-73,Automotive,Electric,# vehicles,ZA,NA,8758488900,NA,4053605265,1945522405
73,company-73,Automotive,Electric,# vehicles,CX,4197720152,NA,NA,5654464497,NA
73,company-73,Automotive,Electric,# vehicles,DE,NA,NA,12698371696,5679434505,NA
73,company-73,Coal,Coal,t coal,FJ,NA,8010603197,21858059539,9276811758,NA
73,company-73,Coal,Coal,t coal,CX,NA,5684241634,10708273360,8681154314,17781528556
73,company-73,Coal,Coal,t coal,JO,15081575845,4444292116,NA,NA,NA
73,company-73,Coal,Coal,t coal,LK,17686647463,NA,27576706673,NA,8590456145
73,company-73,Coal,Coal,t coal,DE,4189144725,28498210481,12593094276,5649940671,24588366125
73,company-73,Power,OilCap,MWh,CX,20616406737,2554087446,8451002043,9444907032,NA
73,company-73,Power,OilCap,MWh,JO,NA,NA,12280355668,16406581825,NA
73,company-73,Power,OilCap,MWh,FJ,47557214891,NA,NA,8609342141,NA
74,company-74,Power,CoalCap,MWh,FJ,NA,NA,NA,NA,17941856591
74,company-74,Power,CoalCap,MWh,DE,NA,NA,26775214986,20077316470,16616461563
74,company-74,Power,CoalCap,MWh,JO,NA,1349417584,28505731351,709530571,210557215
74,company-74,Steel,Open Hearth Furnace,t steel,CX,NA,5938967041,9972830347,17402131162,1448524874
74,company-74,Steel,Open Hearth Furnace,t steel,LK,22526963980,12847097684,13770623220,NA,12700201020
74,company-74,Steel,Open Hearth Furnace,t steel,ZA,NA,NA,NA,NA,42470207608
74,company-74,Steel,Open Hearth Furnace,t steel,FJ,36184636317,4983881000,NA,6494737397,9990005274
74,company-74,Steel,Open Hearth Furnace,t steel,JO,20047766457,6053383381,NA,12254562052,3173085388
74,company-74,Automotive,Electric,# vehicles,CX,29717102042,NA,7435678460,8243872460,3386863289
74,company-74,Automotive,Electric,# vehicles,FJ,9075707083,31485571746,NA,3647999223,28794478646
74,company-74,Automotive,Electric,# vehicles,DE,8721958997,4446861140,20629455606,2538531177,NA
75,company-75,Aviation,Freight,tkm,JO,NA,8502138946,8042589076,10978522591,NA
75,company-75,Aviation,Freight,tkm,LK,10426426086,NA,NA,7635097560,NA
75,company-75,Aviation,Freight,tkm,CX,NA,8817856927,NA,2832114834,5804469273
75,company-75,Power,CoalCap,MW,ZA,294954669,NA,4866010741,17812771877,4670605781
75,company-75,Power,NuclearCap,MW,FJ,1687954124,NA,8776483346,NA,NA
75,company-75,Power,NuclearCap,MW,CX,23919687015,143988230,3076719619,13320473122,8910970862
76,company-76,Aviation,Freight,tkm,DE,7386686202,1760842969,NA,2546471845,2779117952
76,company-76,Power,NuclearCap,MWh,CX,21326878284,NA,26674756990,14991611274,NA
76,company-76,Power,NuclearCap,MWh,FJ,291275408,NA,NA,NA,16267575233
76,company-76,Automotive,ICE,# vehicles,ZA,4254023480,NA,20486925251,NA,4575705912
76,company-76,Automotive,ICE,# vehicles,LK,NA,2526692550,NA,22690759218,12396316730
77,company-77,Steel,Electric Arc Furnace,t steel,FJ,5443587397,NA,NA,NA,4442291359
77,company-77,Steel,Electric Arc Furnace,t steel,LK,NA,NA,12313264543,NA,NA
77,company-77,Shipping,Passenger,dwt km,JO,3303773830,875578826,6843451187,13176467398,5240041379
77,company-77,Shipping,Passenger,dwt km,FJ,NA,944325166,NA,12169925320,19261558237
77,company-77,Shipping,Passenger,dwt km,ZA,8133788473,8641283520,15247244912,13368862010,1694104016
77,company-77,Shipping,Passenger,dwt km,LK,NA,3605755589,39212275788,22327025530,NA
77,company-77,Shipping,Passenger,dwt km,CX,NA,4103056240,NA,4309189683,NA
77,company-77,Power,CoalCap,MWh,ZA,1856137872,NA,3211887784,NA,NA
77,company-77,Power,CoalCap,MWh,DE,9485540817,735865928,6554513523,NA,7588079714
77,company-77,Power,CoalCap,MWh,FJ,2848343985,3566379813,NA,951517165,7524161983
77,company-77,Power,CoalCap,MWh,LK,NA,685665137,NA,643356097,5492617199
77,company-77,Power,CoalCap,MWh,CX,17845830982,930425671,3834628805,1289254270,NA
78,company-78,Power,HydroCap,MWh,DE,NA,17635512783,4772618634,14991766747,4171937106
78,company-78,Coal,Coal,t coal,DE,263344637,4282982573,NA,584232052,NA
78,company-78,Coal,Coal,t coal,LK,NA,5036222905,1362629456,NA,6952660617
78,company-78,Power,RenewablesCap,MW,JO,10018373136,3859124101,NA,23363352123,10646411471
79,company-79,Oil&Gas,Gas,GJ,LK,1646607013,NA,NA,14139404082,NA
79,company-79,Oil&Gas,Gas,GJ,FJ,3348087995,3825358680,13982449636,657913263,13795643926
79,company-79,Oil&Gas,Gas,GJ,CX,NA,13383021171,2726479485,NA,NA
79,company-79,Power,NuclearCap,MW,CX,18082501889,1848529296,26126793780,NA,NA
79,company-79,Power,NuclearCap,MW,FJ,15391647356,10603327849,2121418125,7308465755,NA
79,company-79,Power,NuclearCap,MW,JO,25860550099,39946583439,3820049150,23562069618,21184949830
79,company-79,Power,RenewablesCap,MW,FJ,NA,NA,14050445914,NA,6182110594
79,company-79,Power,RenewablesCap,MW,ZA,5515019845,NA,NA,NA,2624880015
79,company-79,Power,RenewablesCap,MW,DE,NA,20340401479,8334759321,6765066820,36899879152
80,company-80,Aviation,Freight,tkm,ZA,NA,10359439468,13139668089,5464295748,NA
80,company-80,Aviation,Freight,tkm,JO,17931251156,10196029421,5799657708,1787348396,NA
80,company-80,Aviation,Freight,tkm,FJ,9928966004,12700703853,NA,6480417145,8350780607
80,company-80,Cement,Integrated facility,t cement,ZA,1115977004,12721758133,3960987075,NA,1763331826
80,company-80,Cement,Integrated facility,t cement,LK,NA,NA,61792175854,NA,NA
80,company-80,Cement,Integrated facility,t cement,CX,21466340164,252742778,1818736116,429229079,43765690723
80,company-80,Power,HydroCap,MW,CX,11263624654,4035524196,22302971107,NA,13558793622
80,company-80,Power,HydroCap,MW,LK,2795159941,NA,3510637801,NA,2548763376
80,company-80,Power,HydroCap,MW,FJ,629091910,NA,27667303789,1935736988,21214728672
80,company-80,Power,HydroCap,MW,JO,NA,NA,1139253013,NA,23499410704
81,company-81,Coal,Coal,t coal,ZA,NA,NA,30861711411,5751279022,NA
81,company-81,Coal,Coal,t coal,FJ,4841881329,NA,6092097424,NA,NA
81,company-81,Coal,Coal,t coal,LK,19019686810,NA,1338517461,NA,7694588846
81,company-81,Power,CoalCap,MWh,CX,10984140307,4894737161,6710613560,5086680772,11084942898
81,company-81,Aviation,Passenger,pkm,FJ,18464711426,9285140470,11170807636,6949105579,20900198861
82,company-82,Shipping,Passenger,dwt km,FJ,NA,9581247882,3433122634,10753801922,3788714118
82,company-82,Shipping,Passenger,dwt km,DE,56756388,10701009522,12034444841,NA,1634691542
82,company-82,Shipping,Passenger,dwt km,LK,8034129841,NA,477614576,NA,4226983626
82,company-82,Shipping,Passenger,dwt km,JO,7201082633,NA,243565924,46339615467,NA
82,company-82,Shipping,Passenger,dwt km,CX,8942565383,17089203764,NA,NA,NA
82,company-82,Power,NuclearCap,MWh,ZA,6304497209,31388777862,3111595643,19380425557,NA
82,company-82,Power,NuclearCap,MWh,DE,6149751753,5097171884,5435483725,6605455912,14939521370
82,company-82,Power,NuclearCap,MWh,CX,16321776581,NA,NA,NA,8023741860
82,company-82,Aviation,Freight,tkm,JO,17032348674,17195524885,2058541417,NA,4305868784
82,company-82,Aviation,Freight,tkm,FJ,NA,NA,4339490682,15100885720,9577477961
83,company-83,Cement,Integrated facility,t cement,JO,8311951138,8563866310,2342107449,4160330713,10273724564
83,company-83,Cement,Integrated facility,t cement,LK,1313077860,11143499657,30867276661,1913758587,NA
83,company-83,Cement,Integrated facility,t cement,CX,NA,49657428408,53797857775,NA,NA
83,company-83,Cement,Integrated facility,t cement,ZA,646905989,4264724374,NA,9979317025,1576066256
83,company-83,Aviation,Freight,tkm,FJ,5403841257,7813420080,9364867172,11984177043,12366625131
83,company-83,Power,NuclearCap,MW,DE,29203437758,1409839853,23226574056,NA,5410009273
83,company-83,Power,NuclearCap,MW,CX,6576259129,NA,5021934142,NA,6745475801
83,company-83,Power,NuclearCap,MW,ZA,6956648138,8599404597,52024167749,9589430982,706021850
84,company-84,Automotive,Hybrid,# vehicles,JO,829670544,2097310645,NA,884375273,11378062407
84,company-84,Automotive,Hybrid,# vehicles,LK,NA,NA,6116346723,NA,6903147552
84,company-84,Automotive,Hybrid,# vehicles,DE,15933370644,NA,8569798379,48880494300,NA
84,company-84,Steel,Open Hearth Furnace,t steel,LK,17261671317,25603339967,NA,18149660607,4185552614
84,company-84,Steel,Open Hearth Furnace,t steel,CX,6932683040,11472300514,39978558105,11523239607,7773905681
84,company-84,Steel,Open Hearth Furnace,t steel,FJ,NA,3109322083,12016551722,27851661244,NA
84,company-84,Steel,Open Hearth Furnace,t steel,JO,9782541000,10258601639,764383980,587678365,NA
84,company-84,Steel,Open Hearth Furnace,t steel,ZA,188681441,18772206855,9654017151,11781245321,NA
84,company-84,Power,HydroCap,MW,CX,25941047915,3868921433,1385682978,5656615622,9555090969
84,company-84,Power,HydroCap,MW,ZA,22614751380,10582612267,NA,1672200995,9797904244
84,company-84,Power,HydroCap,MW,DE,NA,988894749,NA,148589196,899927469
84,company-84,Power,HydroCap,MW,JO,1130935872,6434709280,854315300,9435855646,NA
85,company-85,Automotive,ICE,# vehicles,CX,9273317630,NA,3062179545,NA,368639745
85,company-85,Automotive,ICE,# vehicles,DE,NA,1342014319,4381066826,NA,2770113724
85,company-85,Automotive,ICE,# vehicles,FJ,2256244663,590036504,1372957334,NA,15448922603
85,company-85,Oil&Gas,Oil,GJ,JO,NA,3743200423,6864530257,NA,NA
85,company-85,Oil&Gas,Oil,GJ,LK,23266310338,NA,2833148573,NA,4173501332
85,company-85,Oil&Gas,Oil,GJ,FJ,NA,18431903853,435034768,NA,NA
85,company-85,Oil&Gas,Oil,GJ,ZA,689589259,NA,NA,NA,6353244608
85,company-85,Power,OilCap,MW,FJ,NA,12426864955,12172685819,5745267562,NA
85,company-85,Power,OilCap,MW,CX,NA,32109084028,39450293887,NA,26164347858
85,company-85,Power,OilCap,MW,DE,NA,2265414493,7495422007,20674947497,4702055937
85,company-85,Power,OilCap,MW,ZA,5356847918,2166432598,17997234642,NA,20054624370
85,company-85,Power,OilCap,MW,LK,NA,21239214876,1645650995,NA,1456220612
86,company-86,Cement,Integrated facility,t cement,ZA,NA,2578604576,12174671147,NA,NA
86,company-86,Cement,Integrated facility,t cement,CX,15117905696,12605950674,2276768028,NA,1536610058
86,company-86,Coal,Coal,t coal,DE,7620443927,706332913,3405214112,6548313219,NA
86,company-86,Coal,Coal,t coal,CX,13059636440,NA,NA,12615650978,NA
86,company-86,Coal,Coal,t coal,JO,NA,NA,18738716821,10759077344,458597933
86,company-86,Coal,Coal,t coal,LK,76626284,NA,17208240588,6150101927,12595289790
86,company-86,Coal,Coal,t coal,FJ,294918480,NA,NA,6453714225,1753024574
86,company-86,Aviation,Passenger,pkm,JO,3523053332,3934431262,2796561047,17598618450,13765335806
86,company-86,Aviation,Passenger,pkm,FJ,NA,NA,NA,NA,NA
87,company-87,Power,RenewablesCap,MW,FJ,NA,13287479879,NA,NA,209569774
87,company-87,Power,RenewablesCap,MW,JO,2356788705,NA,3079909869,NA,NA
87,company-87,Power,RenewablesCap,MW,LK,2388716359,8940265507,7049033268,8539528335,25010126775
